id,date,len,MDD,NDD,Height,Ratio$_{head-final}$,treeDegree,#Leaves,degreeVar,degreeMean,depthVar,depthMean,d$_{head-final}$,#Crossings,Height$_{dependency}$,d$_{root}$,d$_{randomTree}$
1860-35303,1867-03-20,70,5.079365079365079,0.8008288625575691,8.0,0.894047619047619,7,44,3.202880859375,0.984375,2.894287109375,3.390625,14,2,84,2,91.0
1860-119763,1867-03-20,7,1.4,1.2525546785527597,3.0,0.6666666666666666,2,3,0.8055555555555555,0.8333333333333334,0.5555555555555557,1.3333333333333333,3,0,7,4,9.0
1860-42701,1867-03-20,22,3.7777777777777777,0.9478024985203284,3.0,0.8214285714285714,7,14,4.786703601108031,0.9473684210526315,0.35457063711911363,1.5263157894736843,2,0,28,5,26.0
1860-4513,1867-03-20,7,3.0,0.6931471805599453,2.0,1.0,5,5,3.4722222222222214,0.8333333333333334,0.13888888888888892,0.8333333333333334,2,0,11,6,9.0
1860-12701,1867-03-20,62,6.37037037037037,1.7197560897716861,5.0,0.8544444444444446,10,40,4.163305785123968,0.9818181818181818,1.0036363636363637,2.4,19,2,83,23,79.0
1860-46103,1867-03-20,40,4.696969696969697,0.5628362971352869,7.0,0.8012820512820512,4,21,2.0285467128027683,0.9705882352941176,2.7716262975778547,3.411764705882353,12,0,71,2,48.0
1860-64958,1867-03-20,41,3.4285714285714284,0.9061893782153952,7.0,0.7256410256410256,5,23,2.415895061728395,0.9722222222222222,2.3765432098765435,3.111111111111111,12,0,54,2,54.0
1860-119757,1867-03-20,15,2.1666666666666665,1.4822398650249433,4.0,0.8833333333333333,5,7,1.9171597633136097,0.9230769230769231,0.8284023668639052,1.6923076923076923,4,0,16,7,17.0
1860-42708,1867-03-20,5,1.3333333333333333,1.0986122886681098,3.0,1.0,2,2,0.6875,0.75,0.5,1.0,2,0,7,4,6.0
1860-114414,1867-03-20,72,4.6461538461538465,2.415573656886134,8.0,0.8568840579710144,8,43,2.9846189164370984,0.9848484848484849,2.3482552800734617,3.015151515151515,18,3,83,41,95.0
1860-105369,1867-03-20,40,3.8857142857142857,0.7810262352613893,8.0,0.8482142857142857,7,24,3.1381172839506175,0.9722222222222222,2.7492283950617287,3.4722222222222223,10,0,57,2,47.0
1860-11438,1867-03-20,50,4.372093023255814,0.7634265601027166,6.0,0.8499149659863946,8,30,3.749483471074379,0.9772727272727273,1.4008264462809918,3.090909090909091,12,2,57,2,63.0
1860-40885,1867-03-20,30,4.92,1.6836581715086887,7.0,0.6466666666666666,5,15,1.8831360946745563,0.9615384615384616,2.8417159763313617,3.6538461538461537,15,0,98,27,38.0
