id,date,len,MDD,NDD,Height,Ratio$_{head-final}$,treeDegree,#Leaves,degreeVar,degreeMean,depthVar,depthMean,d$_{head-final}$,#Crossings,Height$_{dependency}$,d$_{root}$,d$_{randomTree}$
1860-27563,1867-03-06,50,4.642857142857143,0.6918437078463752,7.0,0.7427083333333333,6,27,2.906435911303407,0.9767441860465116,1.4396971335857218,2.953488372093023,11,0,73,2,63.0
1860-27579,1867-03-06,21,6.1875,1.0919416809102949,3.0,0.9,7,10,3.4671280276816603,0.9411764705882353,0.3667820069204153,1.4705882352941178,5,0,39,20,22.0
1860-86209,1867-03-06,5,1.3333333333333333,0.7520386983881372,3.0,0.75,2,2,0.6875,0.75,0.5,1.0,2,0,5,2,5.0
1860-112749,1867-03-06,7,2.0,0.4581453659370775,2.0,0.25,4,3,2.560000000000001,0.8,0.16000000000000006,0.8,2,0,6,2,6.0
1860-112755,1867-03-06,7,1.8,1.2039728043259361,4.0,0.8333333333333334,2,3,0.8055555555555555,0.8333333333333334,0.9166666666666666,1.5,4,0,13,6,6.0
1860-69979,1867-03-06,12,1.9,1.1063998945608453,4.0,0.8,4,6,1.5371900826446279,0.9090909090909091,0.8099173553719009,1.9090909090909092,4,0,14,3,13.0
1860-37625,1867-03-08,30,3.814814814814815,1.5261577692614807,6.0,0.81875,6,20,2.963010204081633,0.9642857142857143,1.6734693877551021,2.4285714285714284,10,0,48,11,38.0
1860-106943,1867-03-08,11,2.0,1.4451858789480823,4.0,0.6666666666666666,3,4,1.2098765432098766,0.8888888888888888,0.8395061728395061,1.7777777777777777,5,0,17,8,11.0
1860-72894,1867-03-08,21,3.1666666666666665,1.2154197142588623,5.0,0.9166666666666667,6,14,3.207756232686981,0.9473684210526315,1.3961218836565097,2.1578947368421053,4,0,27,6,28.0
1860-119125,1867-03-08,6,1.25,1.2747225854627857,3.0,0.75,2,3,0.9600000000000002,0.8,0.56,1.2,2,0,7,4,4.0
1860-114199,1867-03-08,7,1.4,1.2525546785527597,3.0,0.6666666666666666,3,4,1.472222222222222,0.8333333333333334,0.47222222222222215,1.1666666666666667,2,0,7,4,5.0
1860-85032,1867-03-08,72,3.5483870967741935,1.700953936502524,10.0,0.7555555555555555,6,44,3.475938523557573,0.9841269841269841,6.15318720080625,5.317460317460317,21,0,81,6,94.0
1860-78184,1867-03-09,70,6.225806451612903,1.6291587398959178,10.0,0.7231601731601732,11,42,3.6981607457797945,0.9841269841269841,4.562358276643991,3.5714285714285716,31,13,82,16,94.0
1860-50809,1867-03-09,31,3.9642857142857144,1.6926165849759973,4.0,0.9444444444444444,6,20,2.65398335315101,0.9655172413793104,0.6539833531510106,2.0344827586206895,4,0,42,16,37.0
1860-97647,1867-03-09,11,2.142857142857143,1.3173014896329391,4.0,0.5,2,3,0.859375,0.875,0.9375,1.75,6,0,18,8,13.0
1860-91784,1867-03-09,10,2.4285714285714284,0.8455647563989607,3.0,0.875,4,6,2.359375,0.875,0.4375,1.25,2,0,12,4,11.0
1860-50785,1867-03-09,50,3.4761904761904763,1.988688154972918,8.0,0.6604166666666667,6,25,2.673877771768524,0.9767441860465116,3.157382368848026,3.3488372093023258,19,0,59,15,66.0
1860-81229,1867-03-09,70,4.483870967741935,2.2371828896378227,7.0,0.8244897959183675,7,42,3.031494079113128,0.9841269841269841,1.8095238095238093,3.3333333333333335,18,0,77,28,94.0
1860-56376,1867-03-11,32,3.111111111111111,1.917416683368508,6.0,0.7833333333333333,5,15,1.8201530612244898,0.9642857142857143,1.443877551020408,2.642857142857143,11,0,43,16,39.0
1860-103385,1867-03-11,61,4.377358490566038,1.6693391116649718,6.0,0.7350877192982456,6,35,2.832990397805213,0.9814814814814815,1.2455418381344303,2.7037037037037037,19,0,65,10,76.0
1860-119439,1867-03-11,40,4.0588235294117645,1.7933875422317715,7.0,0.6597222222222222,4,23,2.1991836734693884,0.9714285714285714,1.7306122448979593,3.4285714285714284,15,0,57,17,51.0
1860-30536,1867-03-11,5,2.0,0.6931471805599453,2.0,1.0,3,3,1.6875,0.75,0.1875,0.75,2,0,7,4,5.0
1860-83578,1867-03-11,51,4.760869565217392,1.4632557561957331,6.0,0.8210084033613445,7,30,2.956994114984156,0.9787234042553191,1.1960162969669532,2.6808510638297873,13,0,56,9,62.0
1860-110954,1867-03-11,71,5.859649122807017,0.9552789606910048,9.0,0.7694444444444444,9,40,3.6376337693222354,0.9827586206896551,4.252080856123662,4.241379310344827,21,2,120,4,95.0
1860-18398,1867-03-11,60,4.0,2.255429753258425,8.0,0.6563492063492063,6,31,2.2496301775147924,0.9807692307692307,2.946745562130177,3.230769230769231,22,0,67,28,79.0
1860-18505,1867-03-11,15,2.727272727272727,1.4816045409242156,5.0,0.6666666666666666,3,8,1.743055555555556,0.9166666666666666,1.4722222222222223,2.1666666666666665,5,0,31,12,17.0
1860-110966,1867-03-11,71,4.915254237288136,1.1479759825961955,8.0,0.7491666666666666,6,40,2.816388888888888,0.9833333333333333,2.362222222222223,3.2666666666666666,21,0,73,4,94.0
1860-83125,1867-03-11,41,3.5833333333333335,0.8757390806965226,6.0,0.7787878787878788,8,26,3.7019722425127854,0.972972972972973,1.52081811541271,2.7837837837837838,12,0,41,2,51.0
1860-80068,1867-03-11,50,4.285714285714286,1.3211925598539667,11.0,0.75,6,27,2.952947539210384,0.9767441860465116,9.585722011898325,5.255813953488372,13,0,78,6,63.0
1860-119438,1867-03-11,31,3.68,0.672709107109874,6.0,0.6888888888888889,6,16,2.6523668639053253,0.9615384615384616,1.581360946745562,2.730769230769231,8,0,32,2,34.0
1860-35813,1867-03-11,22,3.210526315789474,1.4300435404382343,5.0,0.875,8,15,4.147500000000001,0.95,1.19,1.9,5,0,25,9,29.0
1860-50392,1867-03-12,71,5.854838709677419,2.4285465350006867,8.0,0.8821428571428571,10,42,3.7616528092718573,0.9841269841269841,3.6099773242630393,3.5714285714285716,19,0,181,70,89.0
1860-89872,1867-03-12,61,4.518518518518518,1.1886295944472534,9.0,0.8245098039215686,6,38,3.0723966942148775,0.9818181818181818,4.176528925619835,3.9272727272727272,20,4,87,4,79.0
1860-98093,1867-03-12,32,4.538461538461538,0.6846364908920367,6.0,0.774074074074074,6,18,2.702331961591221,0.9629629629629629,1.6543209876543212,2.888888888888889,10,0,39,3,40.0
1860-68824,1867-03-12,31,3.5185185185185186,1.4477830003313081,7.0,0.8018518518518518,6,19,2.7487244897959187,0.9642857142857143,2.667091836734694,2.892857142857143,11,6,37,8,41.0
1860-107403,1867-03-12,70,5.051724137931035,1.3149188580962392,7.0,0.8091036414565826,7,41,3.2708991669060614,0.9830508474576272,1.7954610744039068,3.0338983050847457,14,0,96,6,92.0
1860-98101,1867-03-12,41,4.194444444444445,1.411418828803216,8.0,0.8350340136054422,7,23,2.783053323593864,0.972972972972973,3.6406135865595335,3.6216216216216215,15,8,58,8,50.0
1860-70658,1867-03-12,72,4.548387096774194,2.348554146530799,7.0,0.8340909090909091,9,41,3.158478206097254,0.9841269841269841,1.918871252204585,2.7777777777777777,18,0,96,36,89.0
1860-12590,1867-03-12,50,4.738095238095238,0.874270995739712,8.0,0.7638095238095238,7,28,2.766901027582477,0.9767441860465116,2.7203893996754998,4.023255813953488,13,0,58,3,66.0
1860-34836,1867-03-12,61,5.38,1.3818367308565795,6.0,0.7125,6,30,2.6858900422914256,0.9803921568627451,1.3448673587081892,2.7058823529411766,22,0,71,9,82.0
1860-32295,1867-03-13,7,3.25,0.5219436944894316,2.0,1.0,4,4,2.560000000000001,0.8,0.16000000000000006,0.8,2,0,11,6,7.0
1860-119865,1867-03-13,61,3.764705882352941,2.31605437507486,7.0,0.7370370370370369,6,33,2.5573224852071017,0.9807692307692307,1.4763313609467457,3.1538461538461537,21,0,83,28,81.0
1860-78590,1867-03-13,61,3.7115384615384617,2.118885365400685,10.0,0.65,5,33,2.4336062655749378,0.9811320754716981,3.9985760056959783,4.037735849056604,25,0,69,18,81.0
1860-32315,1867-03-13,31,3.3461538461538463,0.7866804426490355,5.0,0.6866666666666668,5,17,1.96159122085048,0.9629629629629629,1.037037037037037,2.3333333333333335,10,0,32,2,36.0
1860-32310,1867-03-13,30,4.36,1.3555238480489833,5.0,0.8571428571428572,7,16,3.575443786982248,0.9615384615384616,0.7633136094674556,1.9230769230769231,6,0,39,11,37.0
1860-20140,1867-03-13,52,4.533333333333333,1.819469866198759,7.0,0.7587301587301587,9,32,3.499527410207939,0.9782608695652174,3.028827977315689,3.282608695652174,15,0,78,17,70.0
1860-76113,1867-03-13,7,2.0,0.11157177565710491,3.0,0.3333333333333333,3,3,1.3600000000000005,0.8,0.64,1.4,4,0,7,1,6.0
1860-74681,1867-03-13,12,2.0,0.8047189562170503,4.0,0.6458333333333334,4,6,1.89,0.9,0.65,1.5,4,0,11,2,13.0
1860-36029,1867-03-13,20,4.0,1.2824746787307684,3.0,0.9722222222222222,9,12,5.30859375,0.9375,0.33984375,1.3125,4,0,25,13,22.0
1860-118111,1867-03-13,32,3.1785714285714284,0.8737896457162738,8.0,0.7454545454545456,6,18,2.58501783590963,0.9655172413793104,3.4910820451843043,3.4827586206896552,11,0,39,2,38.0
1860-80191,1867-03-15,32,3.259259259259259,1.17774948717367,7.0,0.8033333333333333,5,18,2.463010204081633,0.9642857142857143,2.3201530612244894,2.9642857142857144,9,0,40,4,38.0
1860-53764,1867-03-15,30,3.8461538461538463,1.4521373315325778,4.0,0.7627551020408163,8,20,4.183813443072702,0.9629629629629629,0.54320987654321,1.7777777777777777,6,0,30,10,40.0
1860-53755,1867-03-15,70,6.203389830508475,0.9152235721753488,6.0,0.8739285714285714,10,39,3.783055555555556,0.9833333333333333,1.0608333333333335,2.35,36,5,84,4,89.0
1860-52771,1867-03-18,32,4.296296296296297,0.5549225202655389,7.0,0.7129629629629629,6,19,2.463010204081633,0.9642857142857143,2.6377551020408165,3.0714285714285716,11,0,51,2,41.0
1860-39198,1867-03-18,11,1.75,1.3437154569497374,4.0,0.5833333333333333,3,4,1.2098765432098766,0.8888888888888888,0.691358024691358,1.5555555555555556,5,0,11,5,10.0
1860-52769,1867-03-18,41,4.9411764705882355,0.5266441662375818,7.0,0.8113636363636364,8,24,3.2848979591836733,0.9714285714285714,2.14204081632653,3.1714285714285713,10,0,61,2,49.0
1860-71442,1867-03-18,52,5.883720930232558,2.0858182602873354,8.0,0.8039215686274509,6,27,2.2949380165289246,0.9772727272727273,2.327995867768595,3.1136363636363638,17,0,117,51,65.0
1860-65311,1867-03-18,22,3.0,0.9485599924429406,6.0,0.8425925925925926,4,11,1.6475000000000002,0.95,1.64,2.6,6,0,30,3,28.0
1860-52773,1867-03-18,11,1.7777777777777777,1.2690755821534065,4.0,0.7916666666666666,3,6,1.2900000000000003,0.9,0.76,1.8,4,0,12,4,10.0
1860-4842,1867-03-18,60,6.0,1.2235831609025767,8.0,0.834047619047619,8,32,3.09578402366864,0.9807692307692307,2.371301775147929,3.1153846153846154,14,0,75,8,77.0
1860-52783,1867-03-18,62,4.462962962962963,1.8273823704974843,9.0,0.8334267040149392,9,37,3.617851239669423,0.9818181818181818,3.558347107438016,3.0727272727272728,16,0,69,14,79.0
1860-3538,1867-03-18,32,2.76,1.8127652256808677,6.0,0.6196969696969697,5,14,2.03698224852071,0.9615384615384616,1.4792899408284026,2.4615384615384617,14,0,34,11,38.0
1860-47723,1867-03-18,52,4.673913043478261,1.880943305993457,6.0,0.7950680272108844,8,33,4.148483476686284,0.9787234042553191,1.0819375282933452,2.3617021276595747,10,0,60,20,65.0
1860-52630,1867-03-18,12,2.3,0.712612103744054,5.0,0.75,4,7,1.9008264462809914,0.9090909090909091,1.1735537190082643,2.090909090909091,4,0,15,2,14.0
1860-4830,1867-03-18,42,3.8055555555555554,1.1621441495100426,8.0,0.7847222222222222,6,24,2.674945215485756,0.972972972972973,2.5829072315558794,3.108108108108108,12,0,46,4,54.0
1860-59959,1867-03-18,42,3.4242424242424243,2.0045194946454408,7.0,0.7820512820512822,6,20,2.3226643598615917,0.9705882352941176,2.7344290657439445,2.9705882352941178,16,3,45,19,53.0
1860-91207,1867-03-18,17,2.5,1.3336141032909774,5.0,0.75,4,10,2.0622222222222226,0.9333333333333333,1.1288888888888888,2.2666666666666666,5,0,20,6,21.0
1860-88590,1867-03-19,12,2.888888888888889,1.2893682222109455,5.0,0.875,3,6,1.49,0.9,1.9600000000000002,2.2,4,0,30,11,14.0
1860-82977,1867-03-19,11,4.555555555555555,0.7862376036259573,4.0,0.8333333333333334,5,7,2.4899999999999998,0.9,0.85,1.5,3,0,19,10,12.0
1860-29711,1867-03-19,17,2.230769230769231,0.8637557825626647,5.0,0.5625,4,10,2.352040816326531,0.9285714285714286,1.5510204081632655,2.142857142857143,6,0,19,2,21.0
1860-73830,1867-03-19,40,4.03030303030303,0.7159122858327798,7.0,0.7583333333333333,6,23,2.969723183391004,0.9705882352941176,2.457612456747405,3.2058823529411766,14,5,47,2,48.0
1860-1732,1867-03-19,10,2.0,1.3784201826358211,4.0,0.7916666666666666,3,5,1.2098765432098766,0.8888888888888888,0.8395061728395061,1.7777777777777777,3,0,16,7,11.0
1860-30881,1867-03-19,15,2.5833333333333335,1.6529227888412517,5.0,0.9444444444444443,3,7,1.301775147928994,0.9230769230769231,1.408284023668639,2.230769230769231,5,0,28,14,17.0
