len_group,metric,MannKendall,p,slope,Parser,Corpus
15,d$_{randomTree}$,0,0.661591812298082,0.0,towerparse,DeuParl (de)
20,mDD,1,0.0408706715588811,2.4081298463613072e-05,towerparse,DeuParl (de)
20,nDD,2,0.0453645161581564,-1.4420704270897842e-05,towerparse,DeuParl (de)
20,Height,0,0.2308460348230721,0.0,towerparse,DeuParl (de)
20,Ratio$_{head-final}$,2,0.0263649706169046,-3.927020255570519e-06,towerparse,DeuParl (de)
20,treeDegree,2,0.0011360761419003,0.0,towerparse,DeuParl (de)
20,#Leaves,0,0.0934401976185219,0.0,towerparse,DeuParl (de)
20,degreeVar,2,0.0010652493666594,-3.2594342624412e-05,towerparse,DeuParl (de)
20,degreeMean,0,0.1242829037188988,0.0,towerparse,DeuParl (de)
20,depthVar,0,0.8110139724564078,6.802721088434715e-07,towerparse,DeuParl (de)
20,depthMean,1,0.0289490180092855,1.1579434923575689e-05,towerparse,DeuParl (de)
20,d$_{head-final}$,0,0.6718631374222752,0.0,towerparse,DeuParl (de)
20,#Crossings,2,0.0009752052671412,0.0,towerparse,DeuParl (de)
20,Height$_{dependency}$,1,0.0493530697485797,0.0,towerparse,DeuParl (de)
20,d$_{root}$,0,0.4413293552800046,0.0,towerparse,DeuParl (de)
20,d$_{randomTree}$,0,0.8874645776483501,0.0,towerparse,DeuParl (de)
30,mDD,0,0.773692223024538,0.0,towerparse,DeuParl (de)
30,nDD,2,0.0072240190732915,-2.285968708390467e-05,towerparse,DeuParl (de)
30,Height,1,1.6479924116463709e-06,0.0,towerparse,DeuParl (de)
30,Ratio$_{head-final}$,2,2.1480899281556276e-09,-9.089406709634762e-06,towerparse,DeuParl (de)
30,treeDegree,2,1.3432588374939767e-11,0.0,towerparse,DeuParl (de)
30,#Leaves,2,0.0003573459261276,0.0,towerparse,DeuParl (de)
30,degreeVar,2,1.0502709812953981e-13,-7.616146230007568e-05,towerparse,DeuParl (de)
30,degreeMean,0,0.1292069236418234,0.0,towerparse,DeuParl (de)
30,depthVar,1,1.712296099753985e-05,6.226587203667177e-05,towerparse,DeuParl (de)
30,depthMean,1,1.354409917553312e-10,5.809090064132385e-05,towerparse,DeuParl (de)
30,d$_{head-final}$,1,5.2989768128952626e-08,0.0,towerparse,DeuParl (de)
30,#Crossings,0,0.8693585994332889,0.0,towerparse,DeuParl (de)
30,Height$_{dependency}$,1,0.0277435927163602,0.0,towerparse,DeuParl (de)
30,d$_{root}$,2,0.0065203628365253,0.0,towerparse,DeuParl (de)
30,d$_{randomTree}$,0,0.8000961672461175,0.0,towerparse,DeuParl (de)
40,mDD,1,0.0018588950794082,4.553038231536759e-05,towerparse,DeuParl (de)
40,nDD,0,0.4579765590929558,-7.1751283834029e-06,towerparse,DeuParl (de)
40,Height,0,0.2420987824133482,0.0,towerparse,DeuParl (de)
40,Ratio$_{head-final}$,2,5.367264410693906e-10,-8.640945665097135e-06,towerparse,DeuParl (de)
40,treeDegree,2,1.2572165530855271e-11,0.0,towerparse,DeuParl (de)
40,#Leaves,2,2.731038750702908e-08,0.0,towerparse,DeuParl (de)
40,degreeVar,2,7.003286839335487e-13,-7.561773545750178e-05,towerparse,DeuParl (de)
40,degreeMean,0,0.1666230702153734,0.0,towerparse,DeuParl (de)
40,depthVar,0,0.1318596952492308,2.754787634305967e-05,towerparse,DeuParl (de)
40,depthMean,1,0.000164740692935,3.964810415719176e-05,towerparse,DeuParl (de)
40,d$_{head-final}$,1,6.151449488367433e-05,0.0,towerparse,DeuParl (de)
40,#Crossings,0,0.2972767689216546,0.0,towerparse,DeuParl (de)
40,Height$_{dependency}$,1,0.0001057673410636,0.0007446016381236,towerparse,DeuParl (de)
40,d$_{root}$,0,0.8397448619350163,0.0,towerparse,DeuParl (de)
40,d$_{randomTree}$,0,0.077132517420972,0.0,towerparse,DeuParl (de)
50,mDD,1,0.0089316238113945,4.306422169966533e-05,towerparse,DeuParl (de)
50,nDD,0,0.8274722822686971,-2.3667059333157806e-06,towerparse,DeuParl (de)
50,Height,1,0.0007721874835342,0.0,towerparse,DeuParl (de)
50,Ratio$_{head-final}$,2,3.552713678800501e-15,-1.0505264135926547e-05,towerparse,DeuParl (de)
50,treeDegree,2,5.6485482957668864e-11,0.0,towerparse,DeuParl (de)
50,#Leaves,2,1.0671238115378401e-08,0.0,towerparse,DeuParl (de)
50,degreeVar,2,3.1308289294429414e-14,-8.085164749984534e-05,towerparse,DeuParl (de)
50,degreeMean,0,0.1002469094651723,0.0,towerparse,DeuParl (de)
50,depthVar,1,0.0009205811027435,7.528493268061336e-05,towerparse,DeuParl (de)
50,depthMean,1,5.053379936725833e-10,7.733549109762303e-05,towerparse,DeuParl (de)
50,d$_{head-final}$,1,1.1493899165770928e-08,0.0,towerparse,DeuParl (de)
50,#Crossings,0,0.2118735974266075,0.0,towerparse,DeuParl (de)
50,Height$_{dependency}$,1,5.975646311107141e-08,0.0014336917562724,towerparse,DeuParl (de)
50,d$_{root}$,0,0.5619629842471625,0.0,towerparse,DeuParl (de)
50,d$_{randomTree}$,0,0.5194284481936828,0.0,towerparse,DeuParl (de)
60,mDD,1,0.0257134045019948,3.907903120670298e-05,towerparse,DeuParl (de)
60,nDD,2,0.0160400890569034,-3.0157671905758627e-05,towerparse,DeuParl (de)
60,Height,1,0.0003271661041082,0.0,towerparse,DeuParl (de)
60,Ratio$_{head-final}$,2,0.0,-1.4331722448281215e-05,towerparse,DeuParl (de)
60,treeDegree,2,7.327471962526033e-15,0.0,towerparse,DeuParl (de)
60,#Leaves,2,2.664535259100376e-15,0.0,towerparse,DeuParl (de)
60,degreeVar,2,0.0,-0.0001071178058237,towerparse,DeuParl (de)
60,degreeMean,2,0.0023064107316028,0.0,towerparse,DeuParl (de)
60,depthVar,1,0.0001519825704072,0.0001004082411873,towerparse,DeuParl (de)
60,depthMean,1,4.256106578282015e-11,9.367212208067115e-05,towerparse,DeuParl (de)
60,d$_{head-final}$,1,2.371476348628221e-10,0.0005656108597285,towerparse,DeuParl (de)
60,#Crossings,0,0.0901414578627231,0.0,towerparse,DeuParl (de)
60,Height$_{dependency}$,1,0.0001919179431606,0.0011269722013523,towerparse,DeuParl (de)
60,d$_{root}$,0,0.060377925036156,0.0,towerparse,DeuParl (de)
60,d$_{randomTree}$,0,0.2074908516020435,0.0,towerparse,DeuParl (de)
70,mDD,0,0.1381667772711361,2.5905568570913685e-05,towerparse,DeuParl (de)
70,nDD,2,0.0058358313987485,-3.676568108740243e-05,towerparse,DeuParl (de)
70,Height,1,1.9243365756427262e-06,0.0,towerparse,DeuParl (de)
70,Ratio$_{head-final}$,2,0.0,-1.645933415037743e-05,towerparse,DeuParl (de)
70,treeDegree,2,1.5765166949677225e-13,0.0,towerparse,DeuParl (de)
70,#Leaves,2,0.0,-0.0004593477262287,towerparse,DeuParl (de)
70,degreeVar,2,0.0,-0.0001114714496309,towerparse,DeuParl (de)
70,degreeMean,2,0.0012060129288098,0.0,towerparse,DeuParl (de)
70,depthVar,1,4.315210668281999e-05,0.0001161914632951,towerparse,DeuParl (de)
70,depthMean,1,2.886579864025407e-15,0.0001172685651998,towerparse,DeuParl (de)
70,d$_{head-final}$,1,1.3500933326859865e-07,0.0006839945280437,towerparse,DeuParl (de)
70,#Crossings,2,0.0411690931833166,0.0,towerparse,DeuParl (de)
70,Height$_{dependency}$,1,0.0223296956574348,0.0007404664938911,towerparse,DeuParl (de)
70,d$_{root}$,2,0.0142288581794689,0.0,towerparse,DeuParl (de)
70,d$_{randomTree}$,0,0.5133850032320961,0.0,towerparse,DeuParl (de)
5,mDD,1,0.0,2.426006792819022e-05,crf2o,DeuParl (de)
5,nDD,2,0.0,-1.7443543683115268e-05,crf2o,DeuParl (de)
5,Height,2,1.881161892924865e-12,0.0,crf2o,DeuParl (de)
5,Ratio$_{head-final}$,0,0.8269612265225108,0.0,crf2o,DeuParl (de)
5,treeDegree,1,0.0,0.0,crf2o,DeuParl (de)
5,#Leaves,1,0.0,0.0,crf2o,DeuParl (de)
5,degreeVar,1,0.0,6.79131333067724e-05,crf2o,DeuParl (de)
5,degreeMean,0,0.0511536242393726,0.0,crf2o,DeuParl (de)
5,depthVar,2,0.0,-5.65450947130326e-06,crf2o,DeuParl (de)
5,depthMean,2,2.930988785010413e-14,0.0,crf2o,DeuParl (de)
5,d$_{head-final}$,2,1.3953279642819894e-08,0.0,crf2o,DeuParl (de)
5,#Crossings,0,1.0,0.0,crf2o,DeuParl (de)
5,Height$_{dependency}$,1,0.0055361746558115,0.0,crf2o,DeuParl (de)
5,d$_{root}$,0,0.5850030032442164,0.0,crf2o,DeuParl (de)
5,d$_{randomTree}$,0,0.177089372059739,0.0,crf2o,DeuParl (de)
10,mDD,1,4.156675004196586e-13,7.39584857642898e-05,crf2o,DeuParl (de)
10,nDD,2,3.08116344713838e-05,-2.117580831565281e-05,crf2o,DeuParl (de)
10,Height,2,0.0010497282121832,0.0,crf2o,DeuParl (de)
10,Ratio$_{head-final}$,1,0.0101764086524605,0.0,crf2o,DeuParl (de)
10,treeDegree,1,5.568387766441418e-07,0.0,crf2o,DeuParl (de)
10,#Leaves,1,6.550315845288425e-14,0.0,crf2o,DeuParl (de)
10,degreeVar,1,1.2045142661065708e-10,6.109419922205298e-05,crf2o,DeuParl (de)
10,degreeMean,1,0.0014821340417703,0.0,crf2o,DeuParl (de)
10,depthVar,2,0.0008082304159899,-7.4521756626847215e-06,crf2o,DeuParl (de)
10,depthMean,2,0.0009480578501794,-5.318215499204552e-06,crf2o,DeuParl (de)
10,d$_{head-final}$,2,0.0005708443777885,0.0,crf2o,DeuParl (de)
10,#Crossings,0,0.9612269889677204,0.0,crf2o,DeuParl (de)
10,Height$_{dependency}$,1,0.0004732853094417,0.0,crf2o,DeuParl (de)
10,d$_{root}$,1,0.0312529922742024,0.0,crf2o,DeuParl (de)
10,d$_{randomTree}$,0,0.9939839623819549,0.0,crf2o,DeuParl (de)
15,mDD,1,0.0017778758424225,3.386983148858539e-05,crf2o,DeuParl (de)
15,nDD,0,0.6709005976106956,2.1927487584330204e-06,crf2o,DeuParl (de)
15,Height,0,0.3270025586946916,0.0,crf2o,DeuParl (de)
15,Ratio$_{head-final}$,0,0.3760416874750092,0.0,crf2o,DeuParl (de)
15,treeDegree,0,0.5065099700731701,0.0,crf2o,DeuParl (de)
15,#Leaves,0,0.210058058086896,0.0,crf2o,DeuParl (de)
15,degreeVar,0,0.447624807639416,0.0,crf2o,DeuParl (de)
15,degreeMean,0,0.0617987030340705,0.0,crf2o,DeuParl (de)
15,depthVar,0,0.1228569520485232,-8.299514187668266e-06,crf2o,DeuParl (de)
15,depthMean,0,0.0703118901185766,-2.8156245213299084e-06,crf2o,DeuParl (de)
15,d$_{head-final}$,0,0.2594273402136442,0.0,crf2o,DeuParl (de)
15,#Crossings,0,0.4225659593942688,0.0,crf2o,DeuParl (de)
15,Height$_{dependency}$,0,0.0707046697036348,0.0,crf2o,DeuParl (de)
15,d$_{root}$,1,0.0384934866104491,0.0,crf2o,DeuParl (de)
15,d$_{randomTree}$,0,0.7029352129972557,0.0,crf2o,DeuParl (de)
20,mDD,1,0.0030625250709446,3.36519046978055e-05,crf2o,DeuParl (de)
20,nDD,0,0.18021383263862,-9.17975322241039e-06,crf2o,DeuParl (de)
20,Height,0,0.2660542396983758,0.0,crf2o,DeuParl (de)
20,Ratio$_{head-final}$,0,0.4089689490787607,-1.0602205258693347e-06,crf2o,DeuParl (de)
20,treeDegree,0,0.056197978545496,0.0,crf2o,DeuParl (de)
20,#Leaves,2,0.0393608701367704,0.0,crf2o,DeuParl (de)
20,degreeVar,0,0.06201762643723,-1.05178401987321e-05,crf2o,DeuParl (de)
20,degreeMean,0,0.5836896804226335,0.0,crf2o,DeuParl (de)
20,depthVar,0,0.903820737108174,4.4021531507738166e-20,crf2o,DeuParl (de)
20,depthMean,0,0.8013235795448277,0.0,crf2o,DeuParl (de)
20,d$_{head-final}$,0,0.4335963105302025,0.0,crf2o,DeuParl (de)
20,#Crossings,0,0.1898187057748273,0.0,crf2o,DeuParl (de)
20,Height$_{dependency}$,0,0.0794366131854131,0.0,crf2o,DeuParl (de)
20,d$_{root}$,0,0.5908932456426281,0.0,crf2o,DeuParl (de)
20,d$_{randomTree}$,0,0.4274626713658302,0.0,crf2o,DeuParl (de)
30,mDD,0,0.1666716310729725,1.623546575998332e-05,crf2o,DeuParl (de)
30,nDD,0,0.1069079848912828,-1.280241764989836e-05,crf2o,DeuParl (de)
30,Height,1,0.0033041605151222,0.0,crf2o,DeuParl (de)
30,Ratio$_{head-final}$,2,7.442887878572613e-05,-5.799920449517006e-06,crf2o,DeuParl (de)
30,treeDegree,2,3.6142145119377744e-05,0.0,crf2o,DeuParl (de)
30,#Leaves,2,0.0027180314064321,0.0,crf2o,DeuParl (de)
30,degreeVar,2,5.6193546607019584e-06,-4.37335288463269e-05,crf2o,DeuParl (de)
30,degreeMean,0,0.3939896623266246,0.0,crf2o,DeuParl (de)
30,depthVar,1,0.0059268201389488,3.4460984436893066e-05,crf2o,DeuParl (de)
30,depthMean,1,4.988828113505761e-05,3.2021912841279505e-05,crf2o,DeuParl (de)
30,d$_{head-final}$,1,9.012003841402104e-06,0.0,crf2o,DeuParl (de)
30,#Crossings,0,0.2252231456642766,0.0,crf2o,DeuParl (de)
30,Height$_{dependency}$,1,0.0344503104533273,0.0,crf2o,DeuParl (de)
30,d$_{root}$,0,0.3375206517799198,0.0,crf2o,DeuParl (de)
30,d$_{randomTree}$,0,0.8339970187717651,0.0,crf2o,DeuParl (de)
40,mDD,1,0.0374505387466355,2.56543461679752e-05,crf2o,DeuParl (de)
40,nDD,0,0.8889024361509223,-1.1283107175105532e-06,crf2o,DeuParl (de)
40,Height,1,2.7757561693597665e-07,0.0,crf2o,DeuParl (de)
40,Ratio$_{head-final}$,2,2.3525403847202145e-11,-8.647020811662578e-06,crf2o,DeuParl (de)
40,treeDegree,2,2.154795897268968e-09,0.0,crf2o,DeuParl (de)
40,#Leaves,2,6.715961120562497e-12,0.0,crf2o,DeuParl (de)
40,degreeVar,2,7.454592498845614e-11,-5.951014070625656e-05,crf2o,DeuParl (de)
40,degreeMean,2,0.0017222991840373,0.0,crf2o,DeuParl (de)
40,depthVar,1,4.047642687687869e-08,8.498612412242049e-05,crf2o,DeuParl (de)
40,depthMean,1,1.0315903686830552e-09,5.491072577703355e-05,crf2o,DeuParl (de)
40,d$_{head-final}$,1,1.4985790386390365e-12,0.0,crf2o,DeuParl (de)
40,#Crossings,2,0.0450169262531066,0.0,crf2o,DeuParl (de)
40,Height$_{dependency}$,1,1.6452111416542792e-05,0.00067521944632,crf2o,DeuParl (de)
40,d$_{root}$,0,0.4567909795277076,0.0,crf2o,DeuParl (de)
40,d$_{randomTree}$,0,0.7947608345929646,0.0,crf2o,DeuParl (de)
50,mDD,0,0.1616200395725999,1.84263865855905e-05,crf2o,DeuParl (de)
50,nDD,0,0.7536972360025476,2.7920895201012205e-06,crf2o,DeuParl (de)
50,Height,1,0.0002881942561951,0.0,crf2o,DeuParl (de)
50,Ratio$_{head-final}$,2,2.220446049250313e-16,-9.69447562222326e-06,crf2o,DeuParl (de)
50,treeDegree,2,2.845057522904426e-12,0.0,crf2o,DeuParl (de)
50,#Leaves,2,1.645350522494482e-13,0.0,crf2o,DeuParl (de)
50,degreeVar,2,2.0043966486582576e-12,-6.085434070282618e-05,crf2o,DeuParl (de)
50,degreeMean,2,3.5189848559546988e-06,0.0,crf2o,DeuParl (de)
50,depthVar,1,0.0023002617741443,5.468376217481003e-05,crf2o,DeuParl (de)
50,depthMean,1,3.0935087446559706e-05,4.1061183299827816e-05,crf2o,DeuParl (de)
50,d$_{head-final}$,1,7.539036062098603e-11,0.0,crf2o,DeuParl (de)
50,#Crossings,0,0.8835964868872728,0.0,crf2o,DeuParl (de)
50,Height$_{dependency}$,1,0.0060678403695897,0.0004750593824228,crf2o,DeuParl (de)
50,d$_{root}$,0,0.3029592154337597,0.0,crf2o,DeuParl (de)
50,d$_{randomTree}$,0,0.7215641876696899,0.0,crf2o,DeuParl (de)
60,mDD,0,0.197114245113898,1.7279334140076012e-05,crf2o,DeuParl (de)
60,nDD,0,0.4919103382875973,-6.528734790498143e-06,crf2o,DeuParl (de)
60,Height,1,0.0001628145693153,0.0,crf2o,DeuParl (de)
60,Ratio$_{head-final}$,2,0.0,-1.2008751728754712e-05,crf2o,DeuParl (de)
60,treeDegree,2,1.6431300764452317e-14,0.0,crf2o,DeuParl (de)
60,#Leaves,2,0.0,0.0,crf2o,DeuParl (de)
60,degreeVar,2,0.0,-8.119442530575491e-05,crf2o,DeuParl (de)
60,degreeMean,2,1.309344117572664e-07,0.0,crf2o,DeuParl (de)
60,depthVar,1,0.0006431798218589,7.007188274911914e-05,crf2o,DeuParl (de)
60,depthMean,1,3.785228398056617e-06,4.916175505977901e-05,crf2o,DeuParl (de)
60,d$_{head-final}$,1,0.0,0.0005274261603375,crf2o,DeuParl (de)
60,#Crossings,0,0.0655780894251067,0.0,crf2o,DeuParl (de)
60,Height$_{dependency}$,0,0.1074865777492304,0.0,crf2o,DeuParl (de)
60,d$_{root}$,0,0.7273960136384354,0.0,crf2o,DeuParl (de)
60,d$_{randomTree}$,0,0.3267382983468141,0.0,crf2o,DeuParl (de)
70,mDD,0,0.1084142127808169,2.185525981025342e-05,crf2o,DeuParl (de)
70,nDD,0,0.2944640439162898,-1.0443845977016184e-05,crf2o,DeuParl (de)
70,Height,1,4.7826053437560745e-06,0.0,crf2o,DeuParl (de)
70,Ratio$_{head-final}$,2,0.0,-1.266422921025912e-05,crf2o,DeuParl (de)
70,treeDegree,2,8.948330965097284e-11,0.0,crf2o,DeuParl (de)
70,#Leaves,2,0.0,-0.0003692762186115,crf2o,DeuParl (de)
70,degreeVar,2,0.0,-7.078472138796724e-05,crf2o,DeuParl (de)
70,degreeMean,2,9.04717856187176e-10,0.0,crf2o,DeuParl (de)
70,depthVar,1,3.092263828907704e-05,9.433949084428334e-05,crf2o,DeuParl (de)
70,depthMean,1,1.0078766710108764e-09,6.961932806135354e-05,crf2o,DeuParl (de)
70,d$_{head-final}$,1,0.0,0.0007099751508697,crf2o,DeuParl (de)
70,#Crossings,0,0.9455705511000836,0.0,crf2o,DeuParl (de)
70,Height$_{dependency}$,0,0.0598502984047473,0.000362056480811,crf2o,DeuParl (de)
70,d$_{root}$,0,0.493720990075793,0.0,crf2o,DeuParl (de)
70,d$_{randomTree}$,0,0.5447300593497946,0.0,crf2o,DeuParl (de)
